272	41.689278
273	42.938581
274	38.305579
275	37.474193
276	28.887220
277	24.286317
278	24.519536
279	20.633693
280	25.361991
281	26.606935
282	32.897171
283	29.701116
284	32.498091
285	32.629497
286	29.180525
287	35.126732
288	35.834799
289	36.711650
290	34.758114
291	26.225719
292	30.309436
293	28.417451
294	28.559402
295	27.687273
296	41.022639
297	36.605103
298	35.211452
299	36.264621
300	31.460259
301	46.184607
302	40.697942
303	36.452377
304	36.835548
305	32.711043
306	36.315244
307	36.995122
308	33.787879
309	38.769786
310	34.188966
311	30.424417
312	26.281016
313	26.486936
314	34.640031
315	33.425745
316	30.456568
317	29.309259
318	32.916383
319	32.090962
320	40.515269
321	31.105666
322	26.049638
323	28.220228
324	25.613277
325	27.681767
326	27.000064
327	32.742979
328	35.440665
329	38.993861
330	33.421612
331	35.144351
332	40.245350
333	40.022235
334	36.041880
335	32.836540
336	28.105312
337	33.476905
338	28.473809
339	23.370342
340	33.210180
341	30.213265
342	33.127971
343	31.772600
344	32.098249
345	26.950239
346	29.159444
347	32.220809
348	31.502663
349	26.401408
350	25.203671
351	26.965479
352	25.524210
353	22.833457
354	24.612883
355	25.615238
356	23.167289
357	27.876590
358	25.254492
359	23.701940
360	25.703047
361	25.404592
362	29.791011
363	25.007064
364	27.010478
365	30.693719
366	32.182906
367	38.397134
368	36.515865
369	41.395430
370	39.569469
371	40.408773
372	46.848728
373	55.306705
374	46.806323
375	41.634453
376	34.331666
377	42.371056
378	46.596946
379	37.184883
380	30.469958
381	32.576690
382	32.412892
383	31.997813
384	33.001654
385	30.327366
386	30.988185
387	33.813649
388	31.981898
389	33.662366
390	33.341153
391	36.071397
392	34.939790
393	33.893771
394	27.486315
395	30.741064
396	27.698856
397	29.883089
398	37.648105
399	41.228643
400	37.583046
401	33.567670
402	31.206944
403	26.019130
404	22.879218
405	26.411197
406	28.113520
407	28.998511
408	31.111755
409	33.052893
410	21.873882
411	33.270039
412	34.089493
413	33.016076
414	35.085214
415	30.372094
416	31.737116
417	34.952385
418	34.056380
419	26.407204
420	29.240668
421	29.601935
422	30.702038
423	32.290497
424	35.201310
425	32.609133
426	41.517965
427	38.750074
428	40.551043
429	34.780075
430	31.111700
431	30.042108
432	29.180798
433	33.729552
434	30.047324
435	27.469382
436	20.041452
437	24.619837
438	26.514417
439	22.744043
440	21.478768
441	20.039983
442	27.416670
443	26.220768
444	22.224773
445	26.388524
446	28.509898
447	39.240971
448	31.610710
449	21.218485
450	27.774015
451	34.425910
452	34.841682
453	33.024971
454	30.082116
455	27.188481
456	32.056046
457	33.134546
458	33.661337
459	33.928410
460	28.052833
461	32.099993
462	28.962307
463	28.712115
464	27.268506
465	28.438518
466	24.302772
467	19.812966
468	23.074106
469	27.737616
470	29.273463
471	36.531242
472	34.772909
473	36.853676
474	36.181532
475	27.589286
476	27.539308
477	24.716004
478	30.196809
479	26.400185
480	39.210794
481	36.308335
482	29.400010
483	28.726910
484	28.700127
485	23.313910
486	26.160502
487	24.014408
488	28.012248
489	30.719421
490	29.314461
491	26.245393
492	27.158713
493	35.167475
494	32.903113
495	30.963113
496	31.234117
497	26.612405
498	27.301871
499	27.100899
500	23.755730
501	32.393876
502	36.928554
503	38.929880
504	36.052147
505	31.269097
506	30.439152
507	29.603381
508	34.615108
509	39.512074
510	37.453007
511	41.654713
512	40.814861
513	42.533495
514	41.592674
515	36.167438
516	45.480102
517	45.803972
518	46.528223
519	47.976135
520	45.887392
521	37.301418
522	35.439194
523	37.101356
524	38.274316
525	36.074345
526	29.976254
527	35.707268
528	35.534784
529	30.631603
530	33.872018
531	35.272744
532	39.490871
533	39.044088
534	32.650788
535	34.622834
536	27.288978
537	32.690464
538	25.683440
539	35.098732
540	32.198743
541	35.484512
542	34.477286
543	33.964806
544	31.170609
545	38.788495
546	41.266731
547	34.763007
548	31.804824
549	36.792214
550	30.012480
551	33.557394
552	30.000918
553	28.237787
554	27.228370
555	33.240438
556	34.138732
557	27.702090
558	25.564877
559	17.817810
560	21.205278
561	22.671125
562	22.879482
563	29.599589
564	42.181598
565	32.480142
566	31.384885
567	41.135114
568	44.851751
569	37.075707
570	27.846223
571	25.728824
572	25.871377
573	23.068500
574	21.444132
575	27.292049
576	29.190752
577	27.313085
578	26.300388
579	22.195910
580	26.617967
581	31.203581
582	31.187347
583	38.130921
584	36.203253
585	30.887051
586	33.312134
587	31.860929
588	25.808330
589	23.439714
590	23.796982
591	22.254307
592	30.118160
593	30.148256
594	28.588753
595	32.255192
596	31.837072
597	24.810765
598	18.062917
599	22.020586
600	25.016811
601	30.464652
602	26.472310
603	22.881249
604	17.671789
605	22.818307
606	22.906361
607	20.086475
608	24.015859
609	28.189231
610	30.201656
611	32.373894
612	38.790041
